32808648;31215798
32822290;31213352
32835978;31211030
32849712;31208828
32863488;31206744
32877312;31204786
32891172;31202948
32905072;31201236
32919018;31199644
32932996;31198176
32947010;31196834
32961066;31195622
32975150;31194528
32989274;31193562
33003426;31192728
33017612;31192018
33031826;31191436
33046072;31190982
33060342;31190658
33074642;31190458
33088968;31190392
33103314;31190456
33117688;31190652
33132082;31190980
33146500;31191434
33160934;31192022
33175388;31192744
33189860;31193598
33204348;31194580
33218850;31195704
33233366;31196958
33247894;31198338
33262432;31199860
33276984;31201516
33291540;31203304
33306104;31205230
33320676;31207288
33335254;31209484
33349834;31211814
33364416;31214284
33378998;31216888
33393582;31219626
33408172;31222504
33422742;31225516
33437326;31228668
33451890;31231950
33466460;31235374
33481018;31238940
33495556;31242634
33510096;31246472
33524628;31250450
33539134;31254566
33553634;31258814
33568116;31263202
33582584;31267728
33597032;31272392
33611460;31277188
33625868;31282132
33640248;31287218
33654608;31292432
33668944;31297782
33683260;31303284
33697548;31308910
33711800;31314678
33726020;31320586
33740212;31326634
33754380;31332816
33768504;31339136
33782596;31345594
33796648;31352186
33810664;31358920
33824648;31365784
33838576;31372796
33852480;31379930
33866324;31387214
33880140;31394628
33893896;31402176
33907612;31409868
33921272;31417688
33934888;31425634
33948460;31433728
33961968;31441966
33975428;31450324
33988832;31458822
34002176;31467450
34015464;31476210
34028696;31485104
34041860;31494140
34054968;31503298
34068012;31512588
34080988;31522016
34093912;31531568
34106756;31541256
34119536;31551068
34132240;31561018
34144884;31571098
34157448;31581294
34169952;31591628
34182368;31602090
34194708;31612672
34206972;31623394
34219160;31634232
34231264;31645194
34243292;31656290
34255240;31667504
34267096;31678844
34278876;31690304
34290564;31701886
34302160;31713596
34313676;31725430
34325104;31737380
34336436;31749440
34347672;31761632
34358824;31773942
34369876;31786376
34380832;31798918
34391684;31811570
34402448;31824348
34413108;31837232
34423680;31850240
34434132;31863366
34444488;31876596
34454736;31889938
34464884;31903392
34474920;31916964
34484868;31930638
34494684;31944424
34504384;31958316
34513984;31972308
34523480;31986404
34532860;32000614
34542116;32014926
34551276;32029344
34560292;32043860
34569208;32058482
34577992;32073194
34586668;32088028
34595224;32102938
34603664;32117966
34611964;32133078
34620136;32148276
34628204;32163590
34636132;32178988
34643924;32194456
34651608;32210046
34659152;32225716
34666576;32241482
34673840;32257326
34681008;32273266
34688020;32289282
34694908;32305388
34701672;32321578
34708292;32337838
34714748;32354192
34721104;32370638
34727304;32387150
34733352;32403752
34739276;32420412
34745048;32437152
34750696;32453972
34756176;32470868
34761536;32487822
34766736;32504862
34771796;32521956
34776708;32539128
34781476;32556380
34786096;32573676
34790552;32591060
34794876;32608496
34799044;32625978
34803056;32643538
34806908;32661138
34810624;32678806
34814188;32696560
34817600;32714316
34820848;32732160
34823940;32750048
34826876;32768000
34829656;32785992
34832280;32804032
34834744;32822120
34837052;32840254
34839200;32858430
34841188;32876652
34843012;32894914
34844680;32913216
34846184;32931556
34847528;32949936
34848704;32968350
34849720;32986798
34850576;33005280
34851264;33023794
34851788;33042336
34852144;33060908
34852336;33079506
34852364;33098130
34852224;33116780
34851916;33135452
34851444;33154144
34850800;33172856
34849992;33191586
34849012;33210334
34847864;33229096
34846548;33247870
34845060;33266658
34843404;33285456
34841580;33304266
34839584;33323080
34837416;33341900
34835076;33360726
34832568;33379554
34829888;33398382
34827036;33417212
34824012;33436038
34820816;33454862
34817448;33473682
34813904;33492494
34810192;33511298
34806308;33530092
34802248;33548876
34798016;33567644
34793612;33586400
34789036;33605140
34784284;33623864
34779364;33642564
34774268;33661248
34768996;33679908
34763556;33698544
34757940;33717152
34752152;33735736
34746188;33754288
34740056;33772812
34733748;33791304
34727268;33809760
34720616;33828184
34713792;33846572
34706792;33864916
34699624;33883224
34692280;33901488
34684768;33919712
34677084;33937888
34669228;33956020
34661200;33974100
34653000;33992132
34644628;34010116
34636088;34028044
34627380;34045916
34618500;34063736
34609448;34081492
34600232;34099192
34590844;34116832
34581288;34134408
34571560;34151920
34561668;34169368
34551608;34186748
34541384;34204060
34530992;34221300
34520432;34238464
34509708;34255560
34498816;34272576
34487764;34289520
34476548;34306384
34465164;34323164
34453620;34339868
34441912;34356484
34430044;34373020
34418016;34389468
34405824;34405824
34393472;34422096
34380964;34438272
34368296;34454360
34355468;34470352
34342484;34486248
34329344;34502048
34316044;34517748
34302592;34533348
34288988;34548848
34275228;34564244
34261312;34579536
34247248;34594720
34233032;34609796
34218664;34624764
34204144;34639620
34189480;34654368
34174664;34669000
34159700;34683516
34144592;34697912
34129340;34712196
34113940;34726360
34098400;34740400
34082716;34754320
34066888;34768116
34050920;34781784
34034816;34795328
34018568;34808744
34002184;34822032
33985664;34835188
33969008;34848212
33952220;34861100
33935296;34873856
33918236;34886476
33901048;34898956
33883732;34911300
33866284;34923504
33848708;34935564
33831004;34947484
33813176;34959256
33795220;34970884
33777144;34982368
33758948;34993704
33740624;35004888
33722188;35015924
33703628;35026804
33684952;35037536
33666160;35048112
33647252;35058532
33628232;35068796
33609100;35078904
33589856;35088848
33570504;35098636
33551040;35108264
33531472;35117728
33511798;35127028
33492020;35136164
33472138;35145132
33452156;35153936
33432072;35162572
33411892;35171036
33391612;35179332
33371238;35187456
33350770;35195408
33330208;35203188
33309554;35210796
33288810;35218224
33267978;35225476
33247060;35232556
33226056;35239452
33204968;35246172
33183798;35252712
33162546;35259068
33141216;35265244
33119806;35271240
33098322;35277048
33076762;35282676
33055130;35288116
33033426;35293368
33011652;35298436
32989810;35303312
32967902;35308004
32945928;35312504
32923892;35316812
32901792;35320932
32879634;35324860
32857416;35328592
32835144;35332136
32812814;35335484
32790434;35338636
32768000;35341592
32745516;35344352
32722984;35346920
32700406;35349288
32677782;35351456
32655116;35353428
32632410;35355200
32609664;35356772
32586878;35358144
32564058;35359316
32541204;35360288
32518318;35361056
32495400;35361620
32472452;35361984
32449478;35362144
32426480;35362100
32403456;35361856
32380412;35361404
32357348;35360744
32334266;35359884
32311168;35358816
32288056;35357544
32264930;35356064
32241796;35354376
32218650;35352484
32195500;35350384
32172342;35348076
32149184;35345560
32126020;35342836
32102860;35339904
32079702;35336764
32056546;35333412
32033400;35329856
32010258;35326088
31987128;35322116
31964008;35317932
31940906;35313536
31917814;35308936
31894742;35304120
31871690;35299100
31848656;35293868
31825650;35288428
31802666;35282780
31779710;35276920
31756782;35270852
31733886;35264576
31711020;35258088
31688190;35251392
31665398;35244484
31642642;35237372
31619928;35230048
31597254;35222516
31574628;35214776
31552044;35206828
31529510;35198672
31507024;35190308
31484594;35181736
31462212;35172960
31439888;35163972
31417624;35154780
31395416;35145384
31373272;35135780
31351188;35125968
31329174;35115952
31307222;35105732
31285342;35095308
31263530;35084680
31241792;35073844
31220130;35062812
31198542;35051572
31177036;35040132
31155608;35028488
31134262;35016648
31113000;35004604
31091826;34992360
31070736;34979916
31049738;34967272
31028832;34954432
31008018;34941396
30987302;34928160
30966680;34914728
30946158;34901104
30925736;34887280
30905418;34873268
30885204;34859056
30865096;34844656
30845096;34830060
30825204;34815276
30805428;34800304
30785762;34785136
30766214;34769784
30746782;34754244
30727470;34738516
30708276;34722604
30689208;34706504
30670262;34690220
30651440;34673756
30632750;34657108
30614188;34640280
30595758;34623272
30577458;34606080
30559296;34588716
30541268;34571168
30523382;34553452
30505632;34535556
30488024;34517484
30470562;34499244
30453242;34480828
30436070;34462244
30419046;34443492
30402172;34424572
30385448;34405480
30368880;34386228
30352464;34366808
30336208;34347224
30320106;34327480
30304164;34307572
30288386;34287508
30272768;34267284
30257318;34246904
30242030;34226368
30226912;34205680
30211960;34184836
30197182;34163840
30182572;34142696
30168138;34121400
30153880;34099960
30139796;34078372
30125892;34056640
30112166;34034768
30098622;34012752
30085258;33990596
30072080;33968300
30059084;33945868
30046276;33923300
30033656;33900600
30021224;33877768
30008986;33854804
29996936;33831712
29985082;33808492
29973420;33785144
29961956;33761672
29950686;33738076
29939618;33714364
29928746;33690528
29918078;33666576
29907610;33642508
29897344;33618324
29887286;33594032
29877430;33569624
29867784;33545110
29858344;33520486
29849114;33495760
29840094;33470928
29831284;33445992
29822688;33420960
29814306;33395826
29806136;33370598
29798184;33345272
29790448;33319856
29782928;33294348
29775630;33268752
29768548;33243066
29761688;33217294
29755052;33191442
29748636;33165506
29742444;33139492
29736476;33113398
29730734;33087228
29725216;33060986
29719928;33034672
29714866;33008286
29710032;32981836
29705428;32955314
29701054;32928730
29696912;32902086
29693000;32875380
29689324;32848618
29685878;32821798
29682666;32794924
29679688;32767998
29676948;32741026
29674442;32714002
29672172;32686930
29670140;32659820
29668344;32632664
29666788;32605472
29665470;32578240
29664390;32550974
29663552;32523674
29662956;32496344
29662596;32468984
29662480;32441594
29662606;32414184
29662974;32386750
29663584;32359296
29664436;32331820
29665532;32304332
29666872;32276830
29668456;32249316
29670286;32221788
29672358;32194258
29674676;32166718
29677238;32139176
29680048;32111634
29683100;32084092
29686398;32056556
29689946;32029022
29693734;32001500
29697774;31973984
29702056;31946484
29706588;31918994
29711364;31891522
29716388;31864072
29721658;31836638
29727174;31809230
29732936;31781846
29738944;31754494
29745202;31727166
29751704;31699876
29758452;31672614
29765448;31645390
29772690;31618206
29780178;31591064
29787910;31563966
29795888;31536910
29804112;31509904
29812582;31482946
29821296;31456042
29830254;31429190
29839458;31402400
29848906;31375664
29858598;31348988
29868532;31322376
29878710;31295832
29889128;31269356
29899794;31242948
29910696;31216612
29921844;31190350
29933230;31164164
29944858;31138058
29956726;31112030
29968832;31086090
29981176;31060234
29993760;31034462
30006584;31008780
30019642;30983196
30032940;30957700
30046468;30932304
30060236;30907004
30074236;30881804
30088470;30856708
30102938;30831718
30117638;30806836
30132572;30782056
30147730;30757394
30163124;30732844
30178744;30708414
30194594;30684096
30210668;30659902
30226974;30635826
30243502;30611872
30260256;30588052
30277234;30564354
30294434;30540792
30311854;30517358
30329496;30494056
30347358;30470896
30365440;30447876
30383738;30424994
30402254;30402250
30420984;30379660
30439932;30357212
30459088;30334912
30478458;30312766
30498038;30290772
30517830;30268932
30537828;30247246
30558034;30225726
30578446;30204360
30599064;30183162
30619884;30162126
30640908;30141258
30662132;30120556
30683552;30100030
30705170;30079672
30726990;30059488
30749002;30039480
30771208;30019656
30793610;30000006
30816200;29980538
30838978;29961256
30861948;29942158
30885098;29923250
30908442;29904528
30931962;29885998
30955668;29867660
30979552;29849516
31003614;29831568
31027858;29813818
31052272;29796270
31076862;29778922
31101624;29761778
31126560;29744838
31151658;29728104
31176928;29711578
31202358;29695264
31227960;29679160
31253722;29663264
31279642;29647590
31305718;29632126
31331952;29616888
31358346;29601860
31384888;29587058
31411584;29572478
31438424;29558120
31465418;29543986
31492546;29530088
31519832;29516404
31547252;29502960
31574812;29489744
31602512;29476760
31630344;29464010
31658314;29451496
31686414;29439220
31714646;29427184
31743004;29415380
31771490;29403824
31800096;29392506
31828820;29381432
31857676;29370602
31886638;29360024
31915720;29349684
31944916;29339594
31974220;29329756
32003638;29320172
32033162;29310836
32062782;29301752
32092514;29292924
32122346;29284352
32152270;29276028
32182296;29267972
32212408;29260174
32242630;29252618
32272920;29245338
32303312;29238322
32333780;29231568
32364338;29225066
32394968;29218830
32425684;29212864
32456470;29207162
32487326;29201736
32518264;29196564
32549262;29191672
32580328;29187040
32611460;29182676
32642660;29178594
32673906;29174784
32705218;29171234
32736584;29167966
32768002;29164968
32799466;29162248
32830984;29159800
32862544;29157628
32894144;29155730
32925784;29154116
32957464;29152772
32989174;29151708
33020938;29150924
33052708;29150420
33084524;29150190
33116356;29150250
33148208;29150582
33180078;29151194
33211978;29152090
33243886;29153268
33275816;29154722
33307750;29156472
33339692;29158496
33371640;29160798
33403592;29163388
33435544;29166256
33467494;29169410
33499442;29172860
33531376;29176570
33563312;29180584
33595232;29184870
33627136;29189446
33659024;29194308
33690888;29199450
33722740;29204882
33754556;29210584
33786356;29216586
33818116;29222874
33849852;29229430
33881548;29236282
33913212;29243410
33944832;29250832
33976408;29258528
34007944;29266504
34039428;29274776
34070864;29283330
34102252;29292162
34133572;29301278
34164844;29310672
34196076;29320354
34227216;29330310
34258304;29340560
34289312;29351080
34320264;29361876
34351136;29372968
34381920;29384322
34412656;29395972
34443296;29407892
34473840;29420094
34504324;29432572
34534700;29445324
34565000;29458348
34595196;29471660
34625296;29485236
34655308;29499088
34685208;29513232
34715008;29527634
34744708;29542312
34774296;29557246
34803784;29572472
34833132;29587958
34862392;29603720
34891520;29619748
34920540;29636048
34949432;29652612
34978196;29669436
35006844;29686520
35035324;29703884
35063716;29721494
35091944;29739380
35120056;29757510
35148012;29775918
35175832;29794582
35203500;29813508
35231028;29832682
35258412;29852108
35285628;29871770
35312708;29891736
35339616;29911926
35366388;29932364
35392976;29953054
35419408;29973996
35445684;29995188
35471780;30016604
35497696;30038294
35523452;30060214
35549064;30082372
35574456;30104780
35599684;30127418
35624728;30150312
35649576;30173408
35674252;30196756
35698732;30220362
35723024;30244172
35747144;30268208
35771048;30292486
35794756;30316976
35818264;30341718
35841580;30366656
35864676;30391830
35887596;30417244
35910280;30442840
35932764;30468670
35955040;30494708
35977112;30520972
35998924;30547436
36020576;30574110
36041976;30601018
36063156;30628090
36084124;30655394
36104852;30682902
36125336;30710608
36145632;30738522
36165672;30766612
36185484;30794912
36205072;30823396
36224396;30852070
36243504;30880958
36262368;30910018
36280980;30939254
36299360;30968682
36317472;30998304
36335372;31028070
36352996;31058062
36370364;31088194
36387468;31118512
36404352;31148978
36420960;31179654
36437316;31210456
36453424;31241448
36469244;31272588
36484828;31303916
36500108;31335348
36515168;31367006
36529936;31398756
36544440;31430676
36558656;31462774
36572608;31494982
36586300;31527352
36599720;31559880
36612812;31592540
36625692;31625290
36638276;31658240
36650572;31691274
36662572;31724428
36674308;31757750
36685728;31791196
36696904;31824750
36707788;31858432
36718352;31892224
36728624;31926116
36738620;31960186
36748364;31994296
36757748;32028552
36766872;32062894
36775688;32097334
36784224;32131892
36792428;32166552
36800364;32201292
36807996;32236124
36815340;32271056
36822348;32306048
36829076;32341152
36835500;32376338
36841604;32411624
36847384;32446944
36852904;32482358
36858096;32517834
36862952;32553380
36867528;32588988
36871804;32624720
36875760;32660430
36879412;32696220
36882728;32732102
36885748;32768004
36888452;32803960
36890840;32839968
36892912;32876016
36894672;32912110
36896112;32948238
36897240;32984406
36898048;33020606
36898540;33056838
36898712;33093094
36898564;33129380
36898100;33165688
36897316;33202010
36896212;33238354
36894792;33274708
36893048;33311076
36890984;33347448
36888596;33383830
36885888;33420210
36882860;33456594
36879512;33492974
36875840;33529344
36871848;33565712
36867532;33602060
36862896;33638400
36857936;33674716
36852652;33711020
36847048;33747292
36841120;33783544
36834872;33819768
36828304;33855956
36821408;33892112
36814196;33928228
36806656;33964308
36798800;34000340
36790616;34036328
36782116;34072268
36773292;34108156
36764152;34143984
36754684;34179760
36744900;34215476
36734796;34251128
36724372;34286712
36713628;34322224
36702568;34357672
36691188;34393040
36679488;34428332
36667472;34463540
36655140;34498668
36642492;34533712
36629528;34568660
36616248;34603524
36602656;34638288
36588744;34672956
36574524;34707524
36559992;34741988
36545144;34776344
36529988;34810596
36514520;34844736
36498744;34878756
36482660;34912664
36466268;34946448
36449568;34980112
36432560;35013648
36415248;35047056
36397636;35080332
36379716;35113480
36361496;35146484
36342972;35179352
36324148;35212080
36305028;35244656
36285608;35277088
36265892;35309368
36245880;35341500
36225576;35373472
36204976;35405288
36184084;35436940
36162900;35468428
36141428;35499752
36119668;35530904
36097620;35561888
36075288;35592692
36052668;35623324
36029768;35653772
36006588;35684040
35983124;35714120
35959384;35744016
35935364;35773724
35911072;35803232
35886504;35832552
35861668;35861668
35836556;35890588
35811176;35919304
35785528;35947816
35759616;35976116
35733436;36004212
35706996;36032092
35680296;36059756
35653336;36087204
35626120;36114428
35598644;36141436
35570920;36168212
35542936;36194768
35514708;36221088
35486232;36247180
35457508;36273036
35428540;36298656
35399328;36324040
35369876;36349180
35340184;36374076
35310260;36398728
35280100;36423132
35249708;36447284
35219084;36471184
35188232;36494832
35157152;36518224
35125848;36541356
35094328;36564224
35062580;36586832
35030624;36609172
34998444;36631248
34966056;36653052
34933456;36674588
34900648;36695848
34867632;36716836
34834408;36737544
34800992;36757972
34767368;36778124
34733556;36797988
34699540;36817568
34665340;36836860
34630944;36855864
34596364;36874576
34561600;36893000
34526652;36911124
34491524;36928956
34456216;36946492
34420736;36963724
34385084;36980656
34349264;36997288
34313272;37013612
34277120;37029632
34240804;37045344
34204332;37060744
34167696;37075832
34130912;37090612
34093976;37105072
34056888;37119224
34019656;37133052
33982280;37146564
33944768;37159756
33907112;37172628
33869324;37185176
33831400;37197396
33793348;37209296
33755176;37220864
33716872;37232108
33678452;37243020
33639908;37253600
33601256;37263852
33562484;37273768
33523610;37283348
33484622;37292596
33445536;37301504
33406344;37310076
33367056;37318312
33327676;37326200
33288198;37333752
33248636;37340964
33208984;37347832
33169252;37354352
33129438;37360528
33089548;37366360
33049582;37371848
33009542;37376984
32969440;37381776
32929268;37386216
32889038;37390304
32848744;37394044
32808400;37397432
32767998;37400468
32727550;37403148
32687050;37405480
32646508;37407456
32605928;37409076
32565306;37410340
32524656;37411252
32483968;37411808
32443258;37412004
32402518;37411844
32361762;37411324
32320980;37410448
32280188;37409216
32239380;37407624
32198562;37405672
32157742;37403360
32116914;37400692
32076092;37397660
32035268;37394272
31994454;37390520
31953646;37386412
31912856;37381940
31872078;37377108
31831318;37371916
31790586;37366364
31749874;37360452
31709196;37354180
31668544;37347544
31627934;37340552
31587356;37333196
31546826;37325484
31506334;37317408
31465892;37308972
31425506;37300180
31385168;37291024
31344892;37281516
31304674;37271640
31264524;37261412
31224436;37250824
31184424;37239880
31144480;37228576
31104618;37216920
31064830;37204904
31025126;37192532
30985512;37179808
30945984;37166724
30906554;37153292
30867214;37139500
30827978;37125360
30788838;37110864
30749810;37096020
30710886;37080824
30672072;37065280
30633378;37049384
30594796;37033144
30556342;37016552
30518006;36999616
30479802;36982332
30441726;36964704
30403786;36946736
30365978;36928420
30328310;36909764
30290788;36890768
30253410;36871428
30216184;36851756
30179106;36831744
30142188;36811396
30105422;36790708
30068822;36769696
30032382;36748344
29996114;36726664
29960012;36704648
29924082;36682308
29888334;36659644
29852760;36636648
29817372;36613328
29782166;36589688
29747152;36565724
29712324;36541440
29677696;36516840
29643260;36491916
29609022;36466680
29574992;36441132
29541164;36415268
29507546;36389096
29474138;36362616
29440948;36335828
29407968;36308728
29375214;36281332
29342678;36253632
29310368;36225624
29278288;36197328
29246436;36168728
29214820;36139836
29183440;36110652
29152300;36081176
29121398;36051408
29090744;36021360
29060334;35991020
29030176;35960400
29000268;35929500
28970616;35898316
28941222;35866860
28912088;35835128
28883218;35803124
28854608;35770848
28826272;35738304
28798202;35705496
28770406;35672420
28742884;35639084
28715638;35605488
28688676;35571640
28661994;35537532
28635598;35503176
28609488;35468564
28583670;35433712
28558140;35398608
28532908;35363268
28507968;35327680
28483328;35291860
28458992;35255804
28434956;35219512
28411228;35182996
28387806;35146248
28364694;35109276
28341894;35072080
28319410;35034668
28297238;34997036
28275388;34959192
28253856;34921136
28232646;34882864
28211760;34844392
